condition	subject	session	cycle	trial	test	stimulus	category	response	dangerous	nutricious	correct	cumulative	RT
2	8	1	3	96	0	10111.jpg	4	4	1	1	1	5000	2868
2	8	1	0	97	1	00111pt.jpg	4	4	1	1	0	5000	5819
2	8	1	0	98	1	01000pt.jpg	4	1	1	1	1	5000	19288
2	8	1	0	99	1	11110pt.jpg	4	4	1	1	1	5000	2067
2	8	1	0	100	1	00101pt.jpg	4	3	1	1	0	5000	5150
2	8	1	0	101	1	10101pt.jpg	4	3	1	1	1	5000	1462
2	8	1	0	102	1	11011pt.jpg	4	2	1	1	1	5000	1659
2	8	1	0	103	1	11111pt.jpg	4	4	1	1	1	5000	2262
2	8	1	0	104	1	01010pt.jpg	4	2	1	1	1	5000	1882
2	8	2	1	1	0	01110.jpg	4	2	1	1	0	-100	2969
2	8	2	1	2	0	10000.jpg	1	1	0	0	1	0	8940
2	8	2	1	3	0	01011.jpg	3	2	1	0	0	-100	1126
2	8	2	1	4	0	11011.jpg	4	3	1	1	0	-200	2026
2	8	2	1	5	0	00110.jpg	3	3	1	0	1	-100	16592
2	8	2	1	6	0	01000.jpg	1	1	0	0	1	0	2138
2	8	2	1	7	0	01101.jpg	2	1	0	1	0	-100	4429
2	8	2	1	8	0	10010.jpg	3	2	1	0	0	-200	8677
2	8	2	1	9	0	01100.jpg	2	1	0	1	0	-300	2322
2	8	2	1	10	0	11000.jpg	2	2	0	1	1	-200	1398
2	8	2	1	11	0	01011.jpg	3	4	1	0	0	-300	4247
2	8	2	1	12	0	10011.jpg	3	3	1	0	1	-200	1398
2	8	2	1	13	0	10111.jpg	4	4	1	1	1	-100	1639
2	8	2	1	14	0	00010.jpg	3	3	1	0	1	0	1477
2	8	2	1	15	0	11100.jpg	2	1	0	1	0	-100	3020
2	8	2	1	16	0	10110.jpg	4	4	1	1	1	0	2995
2	8	2	1	17	0	10000.jpg	1	1	0	0	1	100	1812
2	8	2	1	18	0	10110.jpg	4	4	1	1	1	200	1733
2	8	2	1	19	0	00010.jpg	3	3	1	0	1	300	1719
2	8	2	1	20	0	11111.jpg	4	4	1	1	1	400	1588
2	8	2	1	21	0	01111.jpg	4	3	1	1	0	300	2555
2	8	2	1	22	0	11000.jpg	2	1	0	1	0	200	1252
2	8	2	1	23	0	01100.jpg	2	2	0	1	1	300	1572
2	8	2	1	24	0	00110.jpg	3	2	1	0	0	200	2309
2	8	2	1	25	0	10111.jpg	4	4	1	1	1	300	1561
2	8	2	1	26	0	11111.jpg	4	4	1	1	1	400	1203
2	8	2	1	27	0	00100.jpg	1	2	0	0	0	300	5817
2	8	2	1	28	0	10000.jpg	1	2	0	0	0	200	1249
2	8	2	1	29	0	01000.jpg	1	1	0	0	1	300	776
2	8	2	1	30	0	00001.jpg	1	1	0	0	1	400	2026
2	8	2	1	31	0	11000.jpg	2	1	0	1	0	300	1418
2	8	2	1	32	0	11100.jpg	2	2	0	1	1	400	1226
2	8	2	2	33	0	11100.jpg	2	2	0	1	1	500	915
2	8	2	2	34	0	01001.jpg	1	1	0	0	1	600	1646
2	8	2	2	35	0	01000.jpg	1	1	0	0	1	700	2342
2	8	2	2	36	0	11001.jpg	2	1	0	1	0	600	1632
2	8	2	2	37	0	10011.jpg	3	3	1	0	1	700	7216
2	8	2	2	38	0	01111.jpg	4	3	1	1	0	600	930
2	8	2	2	39	0	11010.jpg	4	3	1	1	0	500	1308
2	8	2	2	40	0	00001.jpg	1	1	0	0	1	600	11757
2	8	2	2	41	0	00110.jpg	3	3	1	0	1	700	6793
2	8	2	2	42	0	00001.jpg	1	1	0	0	1	800	1979
2	8	2	2	43	0	10011.jpg	3	3	1	0	1	900	6501
2	8	2	2	44	0	11111.jpg	4	4	1	1	1	1000	2898
2	8	2	2	45	0	11001.jpg	2	2	0	1	1	1100	38496
2	8	2	2	46	0	01011.jpg	3	2	1	0	0	1000	2356
2	8	2	2	47	0	00000.jpg	1	1	0	0	1	1100	2366
2	8	2	2	48	0	10100.jpg	2	2	0	1	1	1200	2585
2	8	2	2	49	0	10111.jpg	4	4	1	1	1	1300	1754
2	8	2	2	50	0	10101.jpg	2	1	0	1	0	1200	4716
2	8	2	2	51	0	11110.jpg	4	4	1	1	1	1300	1632
2	8	2	2	52	0	00000.jpg	1	1	0	0	1	1400	1407
2	8	2	2	53	0	01010.jpg	3	2	1	0	0	1300	1464
2	8	2	2	54	0	11001.jpg	2	2	0	1	1	1400	5758
2	8	2	2	55	0	01101.jpg	2	1	0	1	0	1300	1344
2	8	2	2	56	0	10101.jpg	2	2	0	1	1	1400	4803
2	8	2	2	57	0	00101.jpg	1	2	0	0	0	1300	2212
2	8	2	2	58	0	11101.jpg	2	2	0	1	1	1400	5076
2	8	2	2	59	0	00111.jpg	3	3	1	0	1	1500	2547
2	8	2	2	60	0	00011.jpg	3	3	1	0	1	1600	2518
2	8	2	2	61	0	01101.jpg	2	1	0	1	0	1500	3610
2	8	2	2	62	0	01010.jpg	3	3	1	0	1	1600	1979
2	8	2	2	63	0	01110.jpg	4	4	1	1	1	1700	1669
2	8	2	2	64	0	10010.jpg	3	3	1	0	1	1800	1403
2	8	2	3	65	0	01110.jpg	4	4	1	1	1	1900	2093
2	8	2	3	66	0	00010.jpg	3	3	1	0	1	2000	1440
2	8	2	3	67	0	11010.jpg	4	3	1	1	0	1900	1968
2	8	2	3	68	0	00100.jpg	1	2	0	0	0	1800	2761
2	8	2	3	69	0	10001.jpg	1	2	0	0	0	1700	1411
2	8	2	3	70	0	00011.jpg	3	3	1	0	1	1800	1508
2	8	2	3	71	0	00111.jpg	3	4	1	0	0	1700	2017
2	8	2	3	72	0	11011.jpg	4	3	1	1	0	1600	1465
2	8	2	3	73	0	10100.jpg	2	2	0	1	1	1700	2358
2	8	2	3	74	0	01001.jpg	1	1	0	0	1	1800	1361
2	8	2	3	75	0	00111.jpg	3	4	1	0	0	1700	3004
2	8	2	3	76	0	00101.jpg	1	1	0	0	1	1800	3804
2	8	2	3	77	0	00100.jpg	1	1	0	0	1	1900	33565
2	8	2	3	78	0	10010.jpg	3	3	1	0	1	2000	1752
2	8	2	3	79	0	10101.jpg	2	2	0	1	1	2100	3332
2	8	2	3	80	0	01001.jpg	1	1	0	0	1	2200	1703
2	8	2	3	81	0	11110.jpg	4	4	1	1	1	2300	1852
2	8	2	3	82	0	11010.jpg	4	3	1	1	0	2200	1170
2	8	2	3	83	0	01100.jpg	2	1	0	1	0	2100	2010
2	8	2	3	84	0	11110.jpg	4	4	1	1	1	2200	1979
2	8	2	3	85	0	10100.jpg	2	2	0	1	1	2300	9281
2	8	2	3	86	0	00000.jpg	1	1	0	0	1	2400	1326
2	8	2	3	87	0	10001.jpg	1	2	0	0	0	2300	1532
2	8	2	3	88	0	01111.jpg	4	4	1	1	1	2400	2221
2	8	2	3	89	0	00011.jpg	3	3	1	0	1	2500	1060
2	8	2	3	90	0	11101.jpg	2	2	0	1	1	2600	2172
2	8	2	3	91	0	00101.jpg	1	1	0	0	1	2700	4022
2	8	2	3	92	0	10001.jpg	1	1	0	0	1	2800	2710
2	8	2	3	93	0	01010.jpg	3	3	1	0	1	2900	1338
2	8	2	3	94	0	11101.jpg	2	2	0	1	1	3000	23871
2	8	2	3	95	0	10110.jpg	4	4	1	1	1	3100	1741
2	8	2	3	96	0	11011.jpg	4	3	1	1	0	3000	1784
2	8	2	0	97	1	11011pt.jpg	4	3	1	1	0	3000	1784
2	8	2	0	98	1	11111pt.jpg	4	3	1	1	0	3000	1784
2	8	2	0	99	1	11110pt.jpg	4	3	1	1	0	3000	1784
2	8	2	0	100	1	01010pt.jpg	4	3	1	1	0	3000	1784
2	8	2	0	101	1	10101pt.jpg	4	3	1	1	0	3000	1784
2	8	2	0	102	1	01000pt.jpg	4	3	1	1	0	3000	1784
2	8	2	0	103	1	00111pt.jpg	4	3	1	1	0	3000	1784
2	8	2	0	104	1	00101pt.jpg	4	3	1	1	0	3000	1784
2	8	3	1	1	0	01101.jpg	2	2	0	1	1	100	6199
2	8	3	1	2	0	11111.jpg	4	4	1	1	1	200	2119
2	8	3	1	3	0	01010.jpg	1	3	0	0	0	100	1555
2	8	3	1	4	0	10101.jpg	2	2	0	1	1	200	2549
2	8	3	1	5	0	00000.jpg	1	1	0	0	1	300	1192
2	8	3	1	6	0	11010.jpg	2	1	0	1	0	200	2874
2	8	3	1	7	0	10110.jpg	2	3	0	1	0	100	1711
2	8	3	1	8	0	11111.jpg	4	4	1	1	1	200	2387
2	8	3	1	9	0	00010.jpg	1	2	0	0	0	100	3186
2	8	3	1	10	0	01100.jpg	2	2	0	1	1	200	2179
2	8	3	1	11	0	00100.jpg	1	2	0	0	0	100	861
2	8	3	1	12	0	01011.jpg	3	3	1	0	1	200	2667
2	8	3	1	13	0	11000.jpg	1	1	0	0	1	300	2994
2	8	3	1	14	0	11010.jpg	2	1	0	1	0	200	3867
2	8	3	1	15	0	00101.jpg	1	1	0	0	1	300	2409
2	8	3	1	16	0	00001.jpg	1	1	0	0	1	400	1571
2	8	3	1	17	0	11011.jpg	4	3	1	1	0	300	2452
2	8	3	1	18	0	00101.jpg	1	1	0	0	1	400	1114
2	8	3	1	19	0	11000.jpg	1	1	0	0	1	500	2392
2	8	3	1	20	0	00110.jpg	1	2	0	0	0	400	4400
2	8	3	1	21	0	01101.jpg	2	1	0	1	0	300	3425
2	8	3	1	22	0	00110.jpg	1	1	0	0	1	400	2441
2	8	3	1	23	0	00010.jpg	1	2	0	0	0	300	4824
2	8	3	1	24	0	01000.jpg	1	1	0	0	1	400	1481
2	8	3	1	25	0	11110.jpg	2	4	0	1	0	300	3877
2	8	3	1	26	0	11110.jpg	2	2	0	1	1	400	1443
2	8	3	1	27	0	11001.jpg	2	1	0	1	0	300	3659
2	8	3	1	28	0	01110.jpg	2	1	0	1	0	200	2993
2	8	3	1	29	0	01000.jpg	1	1	0	0	1	300	866
2	8	3	1	30	0	10000.jpg	1	1	0	0	1	400	2337
2	8	3	1	31	0	01100.jpg	2	1	0	1	0	300	1100
2	8	3	1	32	0	11111.jpg	4	4	1	1	1	400	2641
2	8	3	2	33	0	01101.jpg	2	2	0	1	1	500	1766
2	8	3	2	34	0	01001.jpg	1	1	0	0	1	600	841
2	8	3	2	35	0	10111.jpg	4	4	1	1	1	700	2201
2	8	3	2	36	0	01110.jpg	2	2	0	1	1	800	6209
2	8	3	2	37	0	10000.jpg	1	1	0	0	1	900	31881
2	8	3	2	38	0	11000.jpg	1	1	0	0	1	1000	1496
2	8	3	2	39	0	10111.jpg	4	4	1	1	1	1100	1509
2	8	3	2	40	0	01111.jpg	4	2	1	1	0	1000	8896
2	8	3	2	41	0	11010.jpg	2	2	0	1	1	1100	3220
2	8	3	2	42	0	10110.jpg	2	4	0	1	0	1000	3444
2	8	3	2	43	0	00011.jpg	3	4	1	0	0	900	3434
2	8	3	2	44	0	01001.jpg	1	1	0	0	1	1000	994
2	8	3	2	45	0	01100.jpg	2	2	0	1	1	1100	1429
2	8	3	2	46	0	11101.jpg	2	2	0	1	1	1200	1243
2	8	3	2	47	0	10011.jpg	3	3	1	0	1	1300	2883
2	8	3	2	48	0	00011.jpg	3	3	1	0	1	1400	753
2	8	3	2	49	0	11101.jpg	2	2	0	1	1	1500	1556
2	8	3	2	50	0	11001.jpg	2	1	0	1	0	1400	5703
2	8	3	2	51	0	00011.jpg	3	3	1	0	1	1500	1499
2	8	3	2	52	0	10100.jpg	1	2	0	0	0	1400	5777
2	8	3	2	53	0	00111.jpg	3	4	1	0	0	1300	15619
2	8	3	2	54	0	10010.jpg	1	3	0	0	0	1200	1674
2	8	3	2	55	0	01010.jpg	1	1	0	0	1	1300	1911
2	8	3	2	56	0	10011.jpg	3	3	1	0	1	1400	1547
2	8	3	2	57	0	00111.jpg	3	3	1	0	1	1500	4726
2	8	3	2	58	0	10001.jpg	1	1	0	0	1	1600	2164
2	8	3	2	59	0	00001.jpg	1	1	0	0	1	1700	2606
2	8	3	2	60	0	11100.jpg	2	2	0	1	1	1800	2638
2	8	3	2	61	0	01001.jpg	1	1	0	0	1	1900	1044
2	8	3	2	62	0	10101.jpg	2	2	0	1	1	2000	12882
2	8	3	2	63	0	10010.jpg	1	1	0	0	1	2100	2700
2	8	3	2	64	0	11100.jpg	2	2	0	1	1	2200	1570
2	8	3	3	65	0	10100.jpg	1	2	0	0	0	2100	3629
2	8	3	3	66	0	00010.jpg	1	1	0	0	1	2200	1827
2	8	3	3	67	0	10100.jpg	1	1	0	0	1	2300	1908
2	8	3	3	68	0	01011.jpg	3	3	1	0	1	2400	2985
2	8	3	3	69	0	10011.jpg	3	3	1	0	1	2500	1490
2	8	3	3	70	0	01111.jpg	4	3	1	1	0	2400	1745
2	8	3	3	71	0	00100.jpg	1	2	0	0	0	2300	2522
2	8	3	3	72	0	01010.jpg	1	1	0	0	1	2400	1965
2	8	3	3	73	0	01000.jpg	1	1	0	0	1	2500	7311
2	8	3	3	74	0	00000.jpg	1	1	0	0	1	2600	829
2	8	3	3	75	0	11011.jpg	4	3	1	1	0	2500	2557
2	8	3	3	76	0	10001.jpg	1	1	0	0	1	2600	1709
2	8	3	3	77	0	11101.jpg	2	2	0	1	1	2700	2370
2	8	3	3	78	0	00101.jpg	1	1	0	0	1	2800	3493
2	8	3	3	79	0	10110.jpg	2	2	0	1	1	2900	4369
2	8	3	3	80	0	00111.jpg	3	3	1	0	1	3000	3412
2	8	3	3	81	0	00000.jpg	1	1	0	0	1	3100	16164
2	8	3	3	82	0	01011.jpg	3	3	1	0	1	3200	1559
2	8	3	3	83	0	10111.jpg	4	4	1	1	1	3300	4555
2	8	3	3	84	0	00001.jpg	1	1	0	0	1	3400	1284
2	8	3	3	85	0	11001.jpg	2	1	0	1	0	3300	12122
2	8	3	3	86	0	10001.jpg	1	2	0	0	0	3200	1110
2	8	3	3	87	0	10000.jpg	1	1	0	0	1	3300	1203
2	8	3	3	88	0	01110.jpg	2	2	0	1	1	3400	2339
2	8	3	3	89	0	01111.jpg	4	3	1	1	0	3300	3439
2	8	3	3	90	0	11011.jpg	4	3	1	1	0	3200	3211
2	8	3	3	91	0	10101.jpg	2	2	0	1	1	3300	4442
2	8	3	3	92	0	11100.jpg	2	2	0	1	1	3400	3065
2	8	3	3	93	0	00110.jpg	1	2	0	0	0	3300	2361
2	8	3	3	94	0	00100.jpg	1	2	0	0	0	3200	4522
2	8	3	3	95	0	11110.jpg	2	2	0	1	1	3300	4142
2	8	3	3	96	0	10010.jpg	1	1	0	0	1	3400	2737
2	8	3	0	97	1	01010pt.jpg	1	1	0	0	1	3400	2737
2	8	3	0	98	1	01000pt.jpg	1	1	0	0	1	3400	2737
2	8	3	0	99	1	11111pt.jpg	1	1	0	0	1	3400	2737
2	8	3	0	100	1	11110pt.jpg	1	1	0	0	1	3400	2737
2	8	3	0	101	1	00101pt.jpg	1	1	0	0	1	3400	2737
2	8	3	0	102	1	11011pt.jpg	1	1	0	0	1	3400	2737
2	8	3	0	103	1	00111pt.jpg	1	1	0	0	1	3400	2737
2	8	3	0	104	1	10101pt.jpg	1	1	0	0	1	3400	2737
2	9	1	1	1	0	11101.jpg	3	2	1	0	0	-100	7362
2	9	1	1	2	0	11011.jpg	2	3	0	1	0	-200	4420
2	9	1	1	3	0	01011.jpg	2	2	0	1	1	-100	1980
2	9	1	1	4	0	11001.jpg	1	3	0	0	0	-200	2605
2	9	1	1	5	0	10110.jpg	4	2	1	1	0	-300	2542
2	9	1	1	6	0	11100.jpg	3	3	1	0	1	-200	5702
2	9	1	1	7	0	11101.jpg	3	3	1	0	1	-100	5188
2	9	1	1	8	0	10000.jpg	1	4	0	0	0	-200	7573
2	9	1	1	9	0	10001.jpg	1	3	0	0	0	-300	6887
2	9	1	1	10	0	00000.jpg	1	1	0	0	1	-200	4148
2	9	1	1	11	0	11001.jpg	1	3	0	0	0	-300	4903
2	9	1	1	12	0	00000.jpg	1	1	0	0	1	-200	3123
2	9	1	1	13	0	00110.jpg	2	4	0	1	0	-300	5167
2	9	1	1	14	0	00001.jpg	1	1	0	0	1	-200	3113
2	9	1	1	15	0	01011.jpg	2	2	0	1	1	-100	7269
2	9	1	1	16	0	10010.jpg	2	2	0	1	1	0	7059
2	9	1	1	17	0	10010.jpg	2	2	0	1	1	100	2554
2	9	1	1	18	0	10101.jpg	3	1	1	0	0	0	4604
2	9	1	1	19	0	01001.jpg	1	1	0	0	1	100	5452
2	9	1	1	20	0	11111.jpg	4	2	1	1	0	0	3308
2	9	1	1	21	0	01111.jpg	2	2	0	1	1	100	1926
2	9	1	1	22	0	00010.jpg	2	2	0	1	1	200	5524
2	9	1	1	23	0	01000.jpg	1	3	0	0	0	100	8021
2	9	1	1	24	0	00111.jpg	2	2	0	1	1	200	5381
2	9	1	1	25	0	01001.jpg	1	1	0	0	1	300	3494
2	9	1	1	26	0	11000.jpg	1	3	0	0	0	200	3381
2	9	1	1	27	0	01101.jpg	1	1	0	0	1	300	4189
2	9	1	1	28	0	00100.jpg	1	1	0	0	1	400	3743
2	9	1	1	29	0	10001.jpg	1	3	0	0	0	300	5922
2	9	1	1	30	0	00110.jpg	2	2	0	1	1	400	4670
2	9	1	1	31	0	01101.jpg	1	1	0	0	1	500	5420
2	9	1	1	32	0	00110.jpg	2	2	0	1	1	600	2772
2	9	1	2	33	0	00011.jpg	2	2	0	1	1	700	2999
2	9	1	2	34	0	01001.jpg	1	1	0	0	1	800	5359
2	9	1	2	35	0	10011.jpg	2	4	0	1	0	700	3978
2	9	1	2	36	0	11101.jpg	3	3	1	0	1	800	3524
2	9	1	2	37	0	01000.jpg	1	1	0	0	1	900	3288
2	9	1	2	38	0	01100.jpg	1	1	0	0	1	1000	3814
2	9	1	2	39	0	00000.jpg	1	1	0	0	1	1100	3670
2	9	1	2	40	0	11011.jpg	2	2	0	1	1	1200	3838
2	9	1	2	41	0	11110.jpg	4	4	1	1	1	1300	3117
2	9	1	2	42	0	01010.jpg	2	2	0	1	1	1400	2327
2	9	1	2	43	0	10011.jpg	2	2	0	1	1	1500	3229
2	9	1	2	44	0	11010.jpg	2	2	0	1	1	1600	1427
2	9	1	2	45	0	10110.jpg	4	4	1	1	1	1700	1884
2	9	1	2	46	0	00010.jpg	2	2	0	1	1	1800	3626
2	9	1	2	47	0	00001.jpg	1	1	0	0	1	1900	2416
2	9	1	2	48	0	11110.jpg	4	4	1	1	1	2000	2753
2	9	1	2	49	0	11011.jpg	2	2	0	1	1	2100	2284
2	9	1	2	50	0	00011.jpg	2	2	0	1	1	2200	2985
2	9	1	2	51	0	10100.jpg	3	3	1	0	1	2300	2618
2	9	1	2	52	0	00111.jpg	2	4	0	1	0	2200	3427
2	9	1	2	53	0	00010.jpg	2	2	0	1	1	2300	4124
2	9	1	2	54	0	01100.jpg	1	3	0	0	0	2200	3728
2	9	1	2	55	0	00001.jpg	1	1	0	0	1	2300	4315
2	9	1	2	56	0	01110.jpg	2	4	0	1	0	2200	7984
2	9	1	2	57	0	10101.jpg	3	3	1	0	1	2300	3561
2	9	1	2	58	0	00011.jpg	2	2	0	1	1	2400	5061
2	9	1	2	59	0	01110.jpg	2	2	0	1	1	2500	6538
2	9	1	2	60	0	11110.jpg	4	4	1	1	1	2600	2669
2	9	1	2	61	0	10110.jpg	4	4	1	1	1	2700	2403
2	9	1	2	62	0	01011.jpg	2	2	0	1	1	2800	2314
2	9	1	2	63	0	11100.jpg	3	3	1	0	1	2900	3414
2	9	1	2	64	0	10011.jpg	2	4	0	1	0	2800	5198
2	9	1	3	65	0	10000.jpg	1	3	0	0	0	2700	4336
2	9	1	3	66	0	10111.jpg	4	4	1	1	1	2800	2020
2	9	1	3	67	0	11100.jpg	3	3	1	0	1	2900	2586
2	9	1	3	68	0	10111.jpg	4	4	1	1	1	3000	2397
2	9	1	3	69	0	00101.jpg	1	1	0	0	1	3100	3653
2	9	1	3	70	0	10100.jpg	3	3	1	0	1	3200	3532
2	9	1	3	71	0	10001.jpg	1	1	0	0	1	3300	3649
2	9	1	3	72	0	10010.jpg	2	2	0	1	1	3400	4687
2	9	1	3	73	0	11000.jpg	1	1	0	0	1	3500	2637
2	9	1	3	74	0	11010.jpg	2	2	0	1	1	3600	2932
2	9	1	3	75	0	11010.jpg	2	2	0	1	1	3700	2048
2	9	1	3	76	0	00100.jpg	1	1	0	0	1	3800	2870
2	9	1	3	77	0	10000.jpg	1	1	0	0	1	3900	3029
2	9	1	3	78	0	01111.jpg	2	2	0	1	1	4000	3893
2	9	1	3	79	0	00111.jpg	2	2	0	1	1	4100	2434
2	9	1	3	80	0	11111.jpg	4	4	1	1	1	4200	2354
2	9	1	3	81	0	01111.jpg	2	2	0	1	1	4300	3419
2	9	1	3	82	0	01100.jpg	1	1	0	0	1	4400	2341
2	9	1	3	83	0	00100.jpg	1	1	0	0	1	4500	4398
2	9	1	3	84	0	11000.jpg	1	1	0	0	1	4600	3544
2	9	1	3	85	0	00101.jpg	1	1	0	0	1	4700	2324
2	9	1	3	86	0	01101.jpg	1	1	0	0	1	4800	1328
2	9	1	3	87	0	01010.jpg	2	2	0	1	1	4900	2100
2	9	1	3	88	0	11111.jpg	4	4	1	1	1	5000	3153
2	9	1	3	89	0	01110.jpg	2	2	0	1	1	5100	3034
2	9	1	3	90	0	00101.jpg	1	1	0	0	1	5200	4107
2	9	1	3	91	0	10111.jpg	4	4	1	1	1	5300	1966
2	9	1	3	92	0	10100.jpg	3	3	1	0	1	5400	3496
2	9	1	3	93	0	11001.jpg	1	1	0	0	1	5500	2295
2	9	1	3	94	0	10101.jpg	3	3	1	0	1	5600	2955
2	9	1	3	95	0	01010.jpg	2	2	0	1	1	5700	1463
2	9	1	3	96	0	01000.jpg	1	1	0	0	1	5800	2565
2	9	1	0	97	1	01000pt.jpg	1	2	0	0	0	5800	13102
2	9	1	0	98	1	01010pt.jpg	1	3	0	0	0	5800	6447
2	9	1	0	99	1	11110pt.jpg	1	4	0	0	1	5800	8140
2	9	1	0	100	1	11111pt.jpg	1	4	0	0	1	5800	2708
2	9	1	0	101	1	10101pt.jpg	1	3	0	0	1	5800	5854
2	9	1	0	102	1	11011pt.jpg	1	2	0	0	1	5800	5163
2	9	1	0	103	1	00101pt.jpg	1	1	0	0	1	5800	6538
2	9	1	0	104	1	00111pt.jpg	1	2	0	0	1	5800	4491
2	9	2	1	1	0	10101.jpg	2	1	0	1	0	-100	6349
2	9	2	1	2	0	10111.jpg	4	2	1	1	0	-200	4531
2	9	2	1	3	0	10100.jpg	2	2	0	1	1	-100	16499
2	9	2	1	4	0	00010.jpg	3	3	1	0	1	0	3408
2	9	2	1	5	0	00101.jpg	1	1	0	0	1	100	4890
2	9	2	1	6	0	10100.jpg	2	2	0	1	1	200	4607
2	9	2	1	7	0	11010.jpg	4	3	1	1	0	100	2712
2	9	2	1	8	0	00011.jpg	3	4	1	0	0	0	9539
2	9	2	1	9	0	11110.jpg	4	4	1	1	1	100	5830
2	9	2	1	10	0	11110.jpg	4	4	1	1	1	200	3317
2	9	2	1	11	0	10001.jpg	1	1	0	0	1	300	10872
2	9	2	1	12	0	11000.jpg	2	1	0	1	0	200	3718
2	9	2	1	13	0	11001.jpg	2	1	0	1	0	100	3067
2	9	2	1	14	0	00001.jpg	1	1	0	0	1	200	7704
2	9	2	1	15	0	01010.jpg	3	3	1	0	1	300	7677
2	9	2	1	16	0	00010.jpg	3	4	1	0	0	200	2651
2	9	2	1	17	0	01100.jpg	2	1	0	1	0	100	9043
2	9	2	1	18	0	00101.jpg	1	2	0	0	0	0	6379
2	9	2	1	19	0	11100.jpg	2	2	0	1	1	100	9475
2	9	2	1	20	0	00100.jpg	1	2	0	0	0	0	4962
2	9	2	1	21	0	00100.jpg	1	1	0	0	1	100	3012
2	9	2	1	22	0	01111.jpg	4	3	1	1	0	0	8165
2	9	2	1	23	0	10010.jpg	3	4	1	0	0	-100	7212
2	9	2	1	24	0	10001.jpg	1	2	0	0	0	-200	7270
2	9	2	1	25	0	10100.jpg	2	2	0	1	1	-100	4027
2	9	2	1	26	0	00100.jpg	1	2	0	0	0	-200	4299
2	9	2	1	27	0	10010.jpg	3	3	1	0	1	-100	3576
2	9	2	1	28	0	10000.jpg	1	1	0	0	1	0	2740
2	9	2	1	29	0	11001.jpg	2	1	0	1	0	-100	4117
2	9	2	1	30	0	01110.jpg	4	4	1	1	1	0	13930
2	9	2	1	31	0	01001.jpg	1	1	0	0	1	100	5990
2	9	2	1	32	0	01010.jpg	3	3	1	0	1	200	3614
2	9	2	2	33	0	00101.jpg	1	1	0	0	1	300	3767
2	9	2	2	34	0	00110.jpg	3	3	1	0	1	400	4025
2	9	2	2	35	0	00001.jpg	1	1	0	0	1	500	3059
2	9	2	2	36	0	00000.jpg	1	1	0	0	1	600	2298
2	9	2	2	37	0	11001.jpg	2	1	0	1	0	500	3087
2	9	2	2	38	0	01101.jpg	2	2	0	1	1	600	4100
2	9	2	2	39	0	10110.jpg	4	4	1	1	1	700	2738
2	9	2	2	40	0	10011.jpg	3	3	1	0	1	800	3108
2	9	2	2	41	0	01011.jpg	3	3	1	0	1	900	3416
2	9	2	2	42	0	01001.jpg	1	1	0	0	1	1000	2809
2	9	2	2	43	0	10001.jpg	1	1	0	0	1	1100	3898
2	9	2	2	44	0	10011.jpg	3	3	1	0	1	1200	3104
2	9	2	2	45	0	01111.jpg	4	4	1	1	1	1300	6460
2	9	2	2	46	0	10000.jpg	1	1	0	0	1	1400	3739
2	9	2	2	47	0	00011.jpg	3	3	1	0	1	1500	3462
2	9	2	2	48	0	01011.jpg	3	3	1	0	1	1600	2996
2	9	2	2	49	0	10010.jpg	3	3	1	0	1	1700	2071
2	9	2	2	50	0	01111.jpg	4	4	1	1	1	1800	2451
2	9	2	2	51	0	00111.jpg	3	3	1	0	1	1900	3442
2	9	2	2	52	0	01101.jpg	2	2	0	1	1	2000	3307
2	9	2	2	53	0	01010.jpg	3	3	1	0	1	2100	5382
2	9	2	2	54	0	00010.jpg	3	3	1	0	1	2200	2914
2	9	2	2	55	0	11110.jpg	4	4	1	1	1	2300	3269
2	9	2	2	56	0	11000.jpg	2	2	0	1	1	2400	2779
2	9	2	2	57	0	10111.jpg	4	4	1	1	1	2500	3909
2	9	2	2	58	0	11010.jpg	4	4	1	1	1	2600	2592
2	9	2	2	59	0	01101.jpg	2	2	0	1	1	2700	3087
2	9	2	2	60	0	11101.jpg	2	2	0	1	1	2800	1957
2	9	2	2	61	0	11100.jpg	2	2	0	1	1	2900	2729
2	9	2	2	62	0	00111.jpg	3	3	1	0	1	3000	3788
2	9	2	2	63	0	01000.jpg	1	1	0	0	1	3100	8431
2	9	2	2	64	0	01110.jpg	4	4	1	1	1	3200	3399
2	9	2	3	65	0	11000.jpg	2	2	0	1	1	3300	5174
2	9	2	3	66	0	11010.jpg	4	4	1	1	1	3400	2800
2	9	2	3	67	0	11100.jpg	2	2	0	1	1	3500	2160
2	9	2	3	68	0	01000.jpg	1	1	0	0	1	3600	3346
2	9	2	3	69	0	00000.jpg	1	1	0	0	1	3700	2390
2	9	2	3	70	0	01001.jpg	1	1	0	0	1	3800	3327
2	9	2	3	71	0	00001.jpg	1	1	0	0	1	3900	1834
2	9	2	3	72	0	11101.jpg	2	2	0	1	1	4000	3442
2	9	2	3	73	0	00110.jpg	3	3	1	0	1	4100	2737
2	9	2	3	74	0	01011.jpg	3	3	1	0	1	4200	4646
2	9	2	3	75	0	00111.jpg	3	3	1	0	1	4300	2942
2	9	2	3	76	0	10110.jpg	4	4	1	1	1	4400	2305
2	9	2	3	77	0	10101.jpg	2	2	0	1	1	4500	2309
2	9	2	3	78	0	11101.jpg	2	2	0	1	1	4600	2554
2	9	2	3	79	0	10111.jpg	4	4	1	1	1	4700	5436
