condition,subject,session,cycle,trial,test,stimulus,category,response,dangerous,nutricious,correct,cumulative,RT,motivation,competence,communication,complement,AccuracyP,Accuracy
Dyads,33,1,1,17,0,01111.jpg 1,2,1,0,1,0,700,7866,2,2.5,3,3.5,0.6906424415223307,0
Dyads,33,1,1,18,0,11101.jpg 1,3,3,1,0,1,800,7985,2,2.5,3,3.5,0.682035054496466,1
Dyads,33,1,1,19,0,01100.jpg 1,1,2,0,0,0,700,6018,2,2.5,3,3.5,0.5518238997337004,0
Dyads,33,1,1,20,0,01100.jpg 1,1,1,0,0,1,800,10330,2,2.5,3,3.5,0.5518238997337004,1
Dyads,33,1,1,21,0,00100.jpg 1,1,2,0,0,0,700,11230,2,2.5,3,3.5,0.7153130119134556,0
Dyads,33,1,1,22,0,00011.jpg 1,2,3,0,1,0,600,14196,2,2.5,3,3.5,0.7503906307122681,0
Dyads,33,1,1,23,0,10011.jpg 1,2,3,0,1,0,500,3603,2,2.5,3,3.5,0.6585369304468546,0
Dyads,33,1,1,24,0,11100.jpg 1,3,4,1,0,0,400,4645,2,2.5,3,3.5,0.6321963832935488,0
Dyads,33,1,1,25,0,00011.jpg 1,2,1,0,1,0,300,5915,2,2.5,3,3.5,0.7503906307122681,0
Dyads,33,1,1,26,0,00101.jpg 1,1,1,0,0,1,400,9991,2,2.5,3,3.5,0.6279126017867088,1
Dyads,33,1,1,27,0,10100.jpg 1,3,3,1,0,1,500,13152,2,2.5,3,3.5,0.7010752550679304,1
Dyads,33,1,1,28,0,01110.jpg 1,2,2,0,1,1,600,5251,2,2.5,3,3.5,0.7917610768245196,1
Dyads,33,1,1,29,0,00010.jpg 1,2,2,0,1,1,700,6426,2,2.5,3,3.5,0.732547824707539,1
Dyads,33,1,1,30,0,11010.jpg 1,2,3,0,1,0,600,6410,2,2.5,3,3.5,0.6100135304977978,0
Dyads,33,1,1,31,0,10101.jpg 1,3,3,1,0,1,700,16362,2,2.5,3,3.5,0.624062637677799,1
Dyads,33,1,1,32,0,10010.jpg 1,2,2,0,1,1,800,6380,2,2.5,3,3.5,0.6452876423438569,1
Dyads,33,2,1,1,0,00100.jpg 2,1,1,0,0,1,100,12885,2,2.5,3,3.5,0.5453400383786849,1
Dyads,33,2,1,2,0,10110.jpg 2,4,4,1,1,1,200,3706,2,2.5,3,3.5,0.6160485240716379,1
Dyads,33,2,1,3,0,10111.jpg 2,4,4,1,1,1,300,3470,2,2.5,3,3.5,0.8193131461371475,1
Dyads,33,2,1,4,0,01010.jpg 2,3,2,1,0,0,200,4346,2,2.5,3,3.5,0.5676527844699353,0
Dyads,33,2,1,5,0,10100.jpg 2,2,3,0,1,0,100,9166,2,2.5,3,3.5,0.6485255703224747,0
Dyads,33,2,1,6,0,01001.jpg 2,1,1,0,0,1,200,7943,2,2.5,3,3.5,0.6365072369920597,1
Dyads,33,2,1,7,0,10001.jpg 2,1,1,0,0,1,300,7467,2,2.5,3,3.5,0.6503680292324807,1
Dyads,33,2,1,8,0,01110.jpg 2,4,2,1,1,0,200,9840,2,2.5,3,3.5,0.5079160602413078,0
Dyads,33,2,1,9,0,01010.jpg 2,3,2,1,0,0,100,6998,2,2.5,3,3.5,0.5676527844699353,0
Dyads,33,2,1,10,0,01010.jpg 2,3,3,1,0,1,200,2118,2,2.5,3,3.5,0.5676527844699353,1
Dyads,33,2,1,11,0,10011.jpg 2,3,3,1,0,1,300,2283,2,2.5,3,3.5,0.6842731925154306,1
Dyads,33,2,1,12,0,01101.jpg 2,2,2,0,1,1,400,9977,2,2.5,3,3.5,0.5475610417571252,1
Dyads,33,2,1,13,0,00110.jpg 2,3,4,1,0,0,300,5426,2,2.5,3,3.5,0.4785216626233402,0
Dyads,33,2,1,14,0,11101.jpg 2,2,3,0,1,0,200,18097,2,2.5,3,3.5,0.6389077980191756,0
Dyads,33,2,1,15,0,00011.jpg 2,3,1,1,0,0,100,17830,2,2.5,3,3.5,0.6736986237479649,0
Dyads,33,2,1,16,0,11111.jpg 2,4,4,1,1,1,200,7164,2,2.5,3,3.5,0.7248228845198064,1
Dyads,33,2,1,17,0,00110.jpg 2,3,4,1,0,0,100,3951,2,2.5,3,3.5,0.4785216626233402,0
Dyads,33,2,1,18,0,00010.jpg 2,3,4,1,0,0,0,6505,2,2.5,3,3.5,0.5610735686235435,0
Dyads,33,2,1,19,0,11100.jpg 2,2,2,0,1,1,100,22453,2,2.5,3,3.5,0.47731828186351116,1
Dyads,33,2,1,20,0,10101.jpg 2,2,2,0,1,1,200,2931,2,2.5,3,3.5,0.601014394220786,1
Dyads,33,2,1,21,0,10000.jpg 2,1,1,0,0,1,300,3687,2,2.5,3,3.5,0.4145850476847131,1
Dyads,33,2,1,22,0,00111.jpg 2,3,3,1,0,1,400,10140,2,2.5,3,3.5,0.3575734923149026,1
Dyads,33,2,1,23,0,10010.jpg 2,3,4,1,0,0,300,8360,2,2.5,3,3.5,0.41919653068197915,0
Dyads,33,2,1,24,0,10110.jpg 2,4,4,1,1,1,400,5017,2,2.5,3,3.5,0.6160485240716379,1
Dyads,33,2,1,25,0,11010.jpg 2,4,3,1,1,0,300,3298,2,2.5,3,3.5,0.43679610858552703,0
Dyads,33,2,1,26,0,00101.jpg 2,1,1,0,0,1,400,20748,2,2.5,3,3.5,0.5560797047019064,1
Dyads,33,2,1,27,0,11011.jpg 2,4,3,1,1,0,300,4383,2,2.5,3,3.5,0.37371667485994586,0
Dyads,33,2,1,28,0,01011.jpg 2,3,4,1,0,0,200,4015,2,2.5,3,3.5,0.5680559606410107,0
Dyads,33,2,1,29,0,01101.jpg 2,2,1,0,1,0,100,7272,2,2.5,3,3.5,0.5475610417571252,0
Dyads,33,2,1,30,0,10100.jpg 2,2,2,0,1,1,200,6461,2,2.5,3,3.5,0.6485255703224747,1
Dyads,33,2,1,31,0,11001.jpg 2,2,1,0,1,0,100,13563,2,2.5,3,3.5,0.5806741043854253,0
Dyads,33,2,1,32,0,11000.jpg 2,2,2,0,1,1,200,4382,2,2.5,3,3.5,0.48765801456961416,1
Dyads,33,3,1,1,0,00101.jpg 3,1,1,0,0,1,100,9268,2,2.5,3,3.5,0.33170604708547446,1
Dyads,33,3,1,2,0,10110.jpg 3,2,4,0,1,0,0,4178,2,2.5,3,3.5,0.38079089370197167,0
Dyads,33,3,1,3,0,01111.jpg 3,4,2,1,1,0,-100,6084,2,2.5,3,3.5,0.34896454152790585,0
Dyads,33,3,1,4,0,10101.jpg 3,2,2,0,1,1,0,7624,2,2.5,3,3.5,0.45619913061525497,1
Dyads,33,3,1,5,0,00000.jpg 3,1,1,0,0,1,100,2912,2,2.5,3,3.5,0.5903880947054142,1
Dyads,33,3,1,6,0,01011.jpg 3,3,4,1,0,0,0,8379,2,2.5,3,3.5,0.33820839440405015,0
Dyads,33,3,1,7,0,01101.jpg 3,2,1,0,1,0,-100,7797,2,2.5,3,3.5,0.40787826877125266,0
Dyads,33,3,1,8,0,00010.jpg 3,1,3,0,0,0,-200,5726,2,2.5,3,3.5,0.4171559321975161,0
Dyads,33,3,1,9,0,01110.jpg 3,2,4,0,1,0,-300,12176,2,2.5,3,3.5,0.37105307472148746,0
Dyads,33,3,1,10,0,00110.jpg 3,1,2,0,0,0,-400,4331,2,2.5,3,3.5,0.31080394150555796,0
Dyads,33,3,1,11,0,00111.jpg 3,3,2,1,0,0,-500,11310,2,2.5,3,3.5,0.33727723274878413,0
Dyads,33,3,1,12,0,00011.jpg 3,3,3,1,0,1,-400,3529,2,2.5,3,3.5,0.37265950674613346,1
Dyads,33,3,1,13,0,01101.jpg 3,2,1,0,1,0,-500,8111,2,2.5,3,3.5,0.40787826877125266,0
Dyads,33,3,1,14,0,10000.jpg 3,1,1,0,0,1,-400,15562,2,2.5,3,3.5,0.4851305570637278,1
Dyads,33,3,1,15,0,10010.jpg 3,1,4,0,0,0,-500,13189,2,2.5,3,3.5,0.2269749260904767,0
Dyads,33,3,1,16,0,10110.jpg 3,2,4,0,1,0,-600,2997,2,2.5,3,3.5,0.38079089370197167,0
Dyads,33,3,1,17,0,00001.jpg 3,1,1,0,0,1,-500,10694,2,2.5,3,3.5,0.7281833854431075,1
Dyads,33,3,1,18,0,01000.jpg 3,1,1,0,0,1,-400,2492,2,2.5,3,3.5,0.5890492479138291,1
Dyads,33,3,1,19,0,00100.jpg 3,1,2,0,0,0,-500,3585,2,2.5,3,3.5,0.49533068767871785,0
Dyads,33,3,1,20,0,00000.jpg 3,1,1,0,0,1,-400,1114,2,2.5,3,3.5,0.5903880947054142,1
Dyads,33,3,1,21,0,11111.jpg 3,4,4,1,1,1,-300,9815,2,2.5,3,3.5,0.5832032660259265,1
Dyads,33,3,1,22,0,00011.jpg 3,3,1,1,0,0,-400,8533,2,2.5,3,3.5,0.37265950674613346,0
Dyads,33,3,1,23,0,00001.jpg 3,1,1,0,0,1,-300,1962,2,2.5,3,3.5,0.7281833854431075,1
Dyads,33,3,1,24,0,00101.jpg 3,1,1,0,0,1,-200,14613,2,2.5,3,3.5,0.33170604708547446,1
Dyads,33,3,1,25,0,11100.jpg 3,2,2,0,1,1,-100,4804,2,2.5,3,3.5,0.5088177913862033,1
Dyads,33,3,1,26,0,10010.jpg 3,1,1,0,0,1,0,8214,2,2.5,3,3.5,0.2269749260904767,1
Dyads,33,3,1,27,0,01010.jpg 3,1,1,0,0,1,100,2382,2,2.5,3,3.5,0.4186396982766899,1
Dyads,33,3,1,28,0,01110.jpg 3,2,1,0,1,0,0,3032,2,2.5,3,3.5,0.37105307472148746,0
Dyads,33,3,1,29,0,01010.jpg 3,1,1,0,0,1,100,2655,2,2.5,3,3.5,0.4186396982766899,1
Dyads,33,3,1,30,0,10100.jpg 3,1,2,0,0,0,0,7982,2,2.5,3,3.5,0.20135378936653867,0
Dyads,33,3,1,31,0,01101.jpg 3,2,1,0,1,0,-100,8383,2,2.5,3,3.5,0.40787826877125266,0
Dyads,33,3,1,32,0,01111.jpg 3,4,3,1,1,0,-200,12777,2,2.5,3,3.5,0.34896454152790585,0
Dyads,34,1,1,1,0,01111.jpg 1,2,3,0,1,0,-100,48406,2.5,2.5,1,1.5,0.5724650869230232,0
Dyads,34,1,1,2,0,00101.jpg 1,1,4,0,0,0,-200,19829,2.5,2.5,1,1.5,0.503015846557456,0
Dyads,34,1,1,3,0,11011.jpg 1,2,3,0,1,0,-300,35910,2.5,2.5,1,1.5,0.38913603502076555,0
Dyads,34,1,1,4,0,01000.jpg 1,1,2,0,0,0,-400,68272,2.5,2.5,1,1.5,0.8096893036226048,0
Dyads,34,1,1,5,0,01101.jpg 1,1,2,0,0,0,-500,26749,2.5,2.5,1,1.5,0.5188423896960214,0
Dyads,34,1,1,6,0,10100.jpg 1,3,4,1,0,0,-600,16191,2.5,2.5,1,1.5,0.5844855568146,0
Dyads,34,1,1,7,0,00001.jpg 1,1,1,0,0,1,-500,62568,2.5,2.5,1,1.5,0.6440872773758369,1
Dyads,34,1,1,8,0,01011.jpg 1,2,2,0,1,1,-400,25659,2.5,2.5,1,1.5,0.6996882725453903,1
Dyads,34,1,1,9,0,00000.jpg 1,1,1,0,0,1,-300,8336,2.5,2.5,1,1.5,0.6515495997245451,1
Dyads,34,1,1,10,0,01100.jpg 1,1,1,0,0,1,-200,33867,2.5,2.5,1,1.5,0.4247837234064065,1
Dyads,34,1,1,11,0,11101.jpg 1,3,3,1,0,1,-100,12714,2.5,2.5,1,1.5,0.56265178436132,1
Dyads,34,1,1,12,0,01000.jpg 1,1,1,0,0,1,0,11870,2.5,2.5,1,1.5,0.8096893036226048,1
Dyads,34,1,1,13,0,00011.jpg 1,2,2,0,1,1,100,5995,2.5,2.5,1,1.5,0.643247672402474,1
Dyads,34,1,1,14,0,11001.jpg 1,1,3,0,0,0,0,5341,2.5,2.5,1,1.5,0.5199553067015602,0
Dyads,34,1,1,15,0,00100.jpg 1,1,1,0,0,1,100,24855,2.5,2.5,1,1.5,0.6011169518448465,1
Dyads,34,1,1,16,0,01110.jpg 1,2,2,0,1,1,200,7582,2.5,2.5,1,1.5,0.6951621006672342,1
Dyads,34,1,1,17,0,11110.jpg 1,4,4,1,1,1,300,5383,2.5,2.5,1,1.5,0.6975178292305486,1
Dyads,34,1,1,18,0,00111.jpg 1,2,2,0,1,1,400,3848,2.5,2.5,1,1.5,0.4884896436870304,1
Dyads,34,1,1,19,0,01000.jpg 1,1,1,0,0,1,500,3734,2.5,2.5,1,1.5,0.8096893036226048,1
Dyads,34,1,1,20,0,00010.jpg 1,2,2,0,1,1,600,5577,2.5,2.5,1,1.5,0.6216080473648548,1
Dyads,34,1,1,21,0,10100.jpg 1,3,3,1,0,1,700,7217,2.5,2.5,1,1.5,0.5844855568146,1
Dyads,34,1,1,22,0,00010.jpg 1,2,2,0,1,1,800,2538,2.5,2.5,1,1.5,0.6216080473648548,1
Dyads,34,1,1,23,0,00001.jpg 1,1,1,0,0,1,900,6037,2.5,2.5,1,1.5,0.6440872773758369,1
Dyads,34,1,1,24,0,11111.jpg 1,4,4,1,1,1,1000,3180,2.5,2.5,1,1.5,0.6377035039713084,1
Dyads,34,1,1,25,0,11010.jpg 1,2,4,0,1,0,900,5685,2.5,2.5,1,1.5,0.48404551969229526,0
Dyads,34,1,1,26,0,10001.jpg 1,1,3,0,0,0,800,29907,2.5,2.5,1,1.5,0.4497373835402724,0
Dyads,34,1,1,27,0,00100.jpg 1,1,1,0,0,1,900,7814,2.5,2.5,1,1.5,0.6011169518448465,1
Dyads,34,1,1,28,0,10111.jpg 1,4,2,1,1,0,800,44294,2.5,2.5,1,1.5,0.6502571110500384,0
Dyads,34,1,1,29,0,00110.jpg 1,2,2,0,1,1,900,10219,2.5,2.5,1,1.5,0.4621342436113057,1
Dyads,34,1,1,30,0,10110.jpg 1,4,2,1,1,0,800,12483,2.5,2.5,1,1.5,0.5295903169678832,0
Dyads,34,1,1,31,0,11011.jpg 1,2,4,0,1,0,700,15525,2.5,2.5,1,1.5,0.38913603502076555,0
Dyads,34,1,1,32,0,01010.jpg 1,2,2,0,1,1,800,15353,2.5,2.5,1,1.5,0.6694286508301441,1
Dyads,34,2,1,1,0,10011.jpg 2,3,1,1,0,0,-100,57159,2.5,2.5,1,1.5,0.6381519719340993,0
Dyads,34,2,1,2,0,10110.jpg 2,4,3,1,1,0,-200,12363,2.5,2.5,1,1.5,0.566278101593923,0
Dyads,34,2,1,3,0,10101.jpg 2,2,3,0,1,0,-300,16763,2.5,2.5,1,1.5,0.5507164223476092,0
Dyads,34,2,1,4,0,00001.jpg 2,1,1,0,0,1,-200,28837,2.5,2.5,1,1.5,0.6204137587634001,1
Dyads,34,2,1,5,0,11101.jpg 2,2,2,0,1,1,-100,21868,2.5,2.5,1,1.5,0.5901290839454859,1
Dyads,34,2,1,6,0,01000.jpg 2,1,1,0,0,1,0,3402,2.5,2.5,1,1.5,0.5230804428203402,1
Dyads,34,2,1,7,0,01001.jpg 2,1,1,0,0,1,100,1387,2.5,2.5,1,1.5,0.5876135498989622,1
Dyads,34,2,1,8,0,10110.jpg 2,4,4,1,1,1,200,12405,2.5,2.5,1,1.5,0.566278101593923,1
Dyads,34,2,1,9,0,10011.jpg 2,3,3,1,0,1,300,5892,2.5,2.5,1,1.5,0.6381519719340993,1
Dyads,34,2,1,10,0,10001.jpg 2,1,1,0,0,1,400,12272,2.5,2.5,1,1.5,0.6021734739305302,1
Dyads,34,2,1,11,0,11110.jpg 2,4,4,1,1,1,500,3391,2.5,2.5,1,1.5,0.6280911612872859,1
Dyads,34,2,1,12,0,10001.jpg 2,1,1,0,0,1,600,3814,2.5,2.5,1,1.5,0.6021734739305302,1
Dyads,34,2,1,13,0,10100.jpg 2,2,2,0,1,1,700,5000,2.5,2.5,1,1.5,0.6002331542606072,1
Dyads,34,2,1,14,0,10001.jpg 2,1,1,0,0,1,800,2000,2.5,2.5,1,1.5,0.6021734739305302,1
Dyads,34,2,1,15,0,01000.jpg 2,1,1,0,0,1,900,3017,2.5,2.5,1,1.5,0.5230804428203402,1
Dyads,34,2,1,16,0,11111.jpg 2,4,4,1,1,1,1000,2329,2.5,2.5,1,1.5,0.6818712298725317,1
Dyads,34,2,1,17,0,01100.jpg 2,2,2,0,1,1,1100,2332,2.5,2.5,1,1.5,0.5497210866954412,1
Dyads,34,2,1,18,0,11011.jpg 2,4,3,1,1,0,1000,2767,2.5,2.5,1,1.5,0.3268575108575001,0
Dyads,34,2,1,19,0,01110.jpg 2,4,3,1,1,0,900,19887,2.5,2.5,1,1.5,0.45649506304161236,0
Dyads,34,2,1,20,0,11000.jpg 2,2,1,0,1,0,800,2490,2.5,2.5,1,1.5,0.43646881012518807,0
Dyads,34,2,1,21,0,11111.jpg 2,4,4,1,1,1,900,7351,2.5,2.5,1,1.5,0.6818712298725317,1
Dyads,34,2,1,22,0,00100.jpg 2,1,2,0,0,0,800,5944,2.5,2.5,1,1.5,0.49393328006932086,0
Dyads,34,2,1,23,0,00000.jpg 2,1,1,0,0,1,900,2667,2.5,2.5,1,1.5,0.6827018834246884,1
Dyads,34,2,1,24,0,11110.jpg 2,4,4,1,1,1,1000,8592,2.5,2.5,1,1.5,0.6280911612872859,1
Dyads,34,2,1,25,0,11010.jpg 2,4,4,1,1,1,1100,30625,2.5,2.5,1,1.5,0.38691394848763533,1
Dyads,34,2,1,26,0,01101.jpg 2,2,2,0,1,1,1200,9567,2.5,2.5,1,1.5,0.4961733997569051,1
Dyads,34,2,1,27,0,11010.jpg 2,4,3,1,1,0,1100,21401,2.5,2.5,1,1.5,0.38691394848763533,0
Dyads,34,2,1,28,0,00101.jpg 2,1,2,0,0,0,1000,3295,2.5,2.5,1,1.5,0.5047845575973586,0
Dyads,34,2,1,29,0,11000.jpg 2,2,1,0,1,0,900,9420,2.5,2.5,1,1.5,0.43646881012518807,0
Dyads,34,2,1,30,0,01101.jpg 2,2,2,0,1,1,1000,4204,2.5,2.5,1,1.5,0.4961733997569051,1
Dyads,34,2,1,31,0,11011.jpg 2,4,4,1,1,1,1100,17141,2.5,2.5,1,1.5,0.3268575108575001,1
Dyads,34,2,1,32,0,00011.jpg 2,3,2,1,0,0,1000,25783,2.5,2.5,1,1.5,0.6268749946822988,0
Dyads,34,3,1,1,0,11000.jpg 3,1,3,0,0,0,-100,21791,2.5,2.5,1,1.5,0.5673119241103985,0
Dyads,34,3,1,2,0,10110.jpg 3,2,4,0,1,0,-200,6568,2.5,2.5,1,1.5,0.4664713817836656,0
Dyads,34,3,1,3,0,10101.jpg 3,2,2,0,1,1,-100,49130,2.5,2.5,1,1.5,0.5439420604898552,1
Dyads,34,3,1,4,0,01111.jpg 3,4,2,1,1,0,-200,25518,2.5,2.5,1,1.5,0.43248557560596457,0
Dyads,34,3,1,5,0,01010.jpg 3,1,4,0,0,0,-300,7567,2.5,2.5,1,1.5,0.5058788630154541,0
Dyads,34,3,1,6,0,01100.jpg 3,2,3,0,1,0,-400,28209,2.5,2.5,1,1.5,0.5200249442138795,0
Dyads,34,3,1,7,0,01100.jpg 3,2,2,0,1,1,-300,1839,2.5,2.5,1,1.5,0.5200249442138795,1
Dyads,34,3,1,8,0,11010.jpg 3,2,1,0,1,0,-400,21078,2.5,2.5,1,1.5,0.4852086619181855,0
Dyads,34,3,1,9,0,10000.jpg 3,1,2,0,0,0,-500,4315,2.5,2.5,1,1.5,0.572579010624713,0
Dyads,34,3,1,10,0,01101.jpg 3,2,2,0,1,1,-400,23385,2.5,2.5,1,1.5,0.4947834712702663,1
Dyads,34,3,1,11,0,11110.jpg 3,2,1,0,1,0,-500,6297,2.5,2.5,1,1.5,0.5476719183143667,0
Dyads,34,3,1,12,0,11011.jpg 3,4,2,1,1,0,-600,19423,2.5,2.5,1,1.5,0.44637047668466917,0
Dyads,34,3,1,13,0,01000.jpg 3,1,1,0,0,1,-500,21595,2.5,2.5,1,1.5,0.6708237271987139,1
Dyads,34,3,1,14,0,00101.jpg 3,1,2,0,0,0,-600,14797,2.5,2.5,1,1.5,0.4137213885705384,0
Dyads,34,3,1,15,0,10001.jpg 3,1,3,0,0,0,-700,28398,2.5,2.5,1,1.5,0.6591351240131585,0
Dyads,34,3,1,16,0,00010.jpg 3,1,2,0,0,0,-800,19221,2.5,2.5,1,1.5,0.5043541410218328,0
Dyads,34,3,1,17,0,10010.jpg 3,1,2,0,0,0,-900,10069,2.5,2.5,1,1.5,0.29450673934091437,0
Dyads,34,3,1,18,0,00000.jpg 3,1,1,0,0,1,-800,2874,2.5,2.5,1,1.5,0.6720444865431019,1
Dyads,34,3,1,19,0,11110.jpg 3,2,2,0,1,1,-700,12456,2.5,2.5,1,1.5,0.5476719183143667,1
Dyads,34,3,1,20,0,01111.jpg 3,4,1,1,1,0,-800,18894,2.5,2.5,1,1.5,0.43248557560596457,0
Dyads,34,3,1,21,0,11100.jpg 3,2,3,0,1,0,-900,30241,2.5,2.5,1,1.5,0.5955967746090741,0
Dyads,34,3,1,22,0,00011.jpg 3,3,1,1,0,0,-1000,4528,2.5,2.5,1,1.5,0.45786325605759237,0
Dyads,34,3,1,23,0,01001.jpg 3,1,1,0,0,1,-900,2708,2.5,2.5,1,1.5,0.7054940717841789,1
Dyads,34,3,1,24,0,11101.jpg 3,2,2,0,1,1,-800,13104,2.5,2.5,1,1.5,0.5236473565445684,1
Dyads,34,3,1,25,0,01000.jpg 3,1,1,0,0,1,-700,1741,2.5,2.5,1,1.5,0.6708237271987139,1
Dyads,34,3,1,26,0,11011.jpg 3,4,4,1,1,1,-600,30527,2.5,2.5,1,1.5,0.44637047668466917,1
Dyads,34,3,1,27,0,00001.jpg 3,1,1,0,0,1,-500,3123,2.5,2.5,1,1.5,0.7920458883321437,1
Dyads,34,3,1,28,0,01011.jpg 3,3,3,1,0,1,-400,7374,2.5,2.5,1,1.5,0.42081909010410923,1
Dyads,34,3,1,29,0,11110.jpg 3,2,2,0,1,1,-300,12496,2.5,2.5,1,1.5,0.5476719183143667,1
Dyads,34,3,1,30,0,00100.jpg 3,1,1,0,0,1,-200,3238,2.5,2.5,1,1.5,0.5825374918108204,1
Dyads,34,3,1,31,0,10000.jpg 3,1,1,0,0,1,-100,2061,2.5,2.5,1,1.5,0.572579010624713,1
Dyads,34,3,1,32,0,11010.jpg 3,2,4,0,1,0,-200,11156,2.5,2.5,1,1.5,0.4852086619181855,0
Dyads,35,1,1,1,0,10101.jpg 1,3,4,1,0,0,-100,20111,2,3.5,3,1.5,0.5764978959874304,0
Dyads,35,1,1,2,0,10000.jpg 1,1,4,0,0,0,-200,10841,2,3.5,3,1.5,0.4630637698154097,0
Dyads,35,1,1,3,0,10100.jpg 1,3,3,1,0,1,-100,6407,2,3.5,3,1.5,0.6579131740018884,1
Dyads,35,1,1,4,0,10000.jpg 1,1,3,0,0,0,-200,12169,2,3.5,3,1.5,0.4630637698154097,0
Dyads,35,1,1,5,0,11111.jpg 1,4,2,1,1,0,-300,23122,2,3.5,3,1.5,0.706449951574475,0
Dyads,35,1,1,6,0,11101.jpg 1,3,3,1,0,1,-200,33539,2,3.5,3,1.5,0.6375450885220367,1
Dyads,35,1,1,7,0,11101.jpg 1,3,3,1,0,1,-100,8710,2,3.5,3,1.5,0.6375450885220367,1
Dyads,35,1,1,8,0,10101.jpg 1,3,4,1,0,0,-200,12859,2,3.5,3,1.5,0.5764978959874304,0
Dyads,35,1,1,9,0,01100.jpg 1,1,1,0,0,1,-100,5570,2,3.5,3,1.5,0.50240691655381,1
Dyads,35,1,1,10,0,11000.jpg 1,1,1,0,0,1,0,24723,2,3.5,3,1.5,0.672638081867466,1
Dyads,35,1,1,11,0,01111.jpg 1,2,2,0,1,1,100,7167,2,3.5,3,1.5,0.6467330221746459,1
Dyads,35,1,1,12,0,10010.jpg 1,2,2,0,1,1,200,16577,2,3.5,3,1.5,0.5986814078274998,1
Dyads,35,1,1,13,0,11010.jpg 1,2,2,0,1,1,300,6747,2,3.5,3,1.5,0.5619190517139778,1
Dyads,35,1,1,14,0,10100.jpg 1,3,2,1,0,0,200,28356,2,3.5,3,1.5,0.6579131740018884,0
Dyads,35,1,1,15,0,01011.jpg 1,2,2,0,1,1,300,4583,2,3.5,3,1.5,0.7610796118673558,1
Dyads,35,1,1,16,0,00011.jpg 1,2,2,0,1,1,400,2656,2,3.5,3,1.5,0.7114181756079073,1
Dyads,35,1,1,17,0,00011.jpg 1,2,2,0,1,1,500,1768,2,3.5,3,1.5,0.7114181756079073,1
Dyads,35,1,1,18,0,00001.jpg 1,1,2,0,0,0,400,2889,2,3.5,3,1.5,0.7121691335036288,0
Dyads,35,1,1,19,0,11000.jpg 1,1,1,0,0,1,500,14270,2,3.5,3,1.5,0.672638081867466,1
Dyads,35,1,1,20,0,10010.jpg 1,2,2,0,1,1,600,7291,2,3.5,3,1.5,0.5986814078274998,1
Dyads,35,1,1,21,0,01100.jpg 1,1,1,0,0,1,700,8783,2,3.5,3,1.5,0.50240691655381,1
Dyads,35,1,1,22,0,01010.jpg 1,2,2,0,1,1,800,3546,2,3.5,3,1.5,0.7346599953267999,1
Dyads,35,1,1,23,0,01101.jpg 1,1,1,0,0,1,900,3411,2,3.5,3,1.5,0.5958490600923398,1
Dyads,35,1,1,24,0,11011.jpg 1,2,2,0,1,1,1000,23148,2,3.5,3,1.5,0.4655169241007977,1
Dyads,35,1,1,25,0,11110.jpg 1,4,4,1,1,1,1100,11686,2,3.5,3,1.5,0.7592001637241474,1
Dyads,35,1,1,26,0,11000.jpg 1,1,1,0,0,1,1200,9402,2,3.5,3,1.5,0.672638081867466,1
Dyads,35,1,1,27,0,00100.jpg 1,1,1,0,0,1,1300,4011,2,3.5,3,1.5,0.6732485834906446,1
Dyads,35,1,1,28,0,00110.jpg 1,2,2,0,1,1,1400,2251,2,3.5,3,1.5,0.5401732428261254,1
Dyads,35,1,1,29,0,11100.jpg 1,3,3,1,0,1,1500,9162,2,3.5,3,1.5,0.5849763559523161,1
Dyads,35,1,1,30,0,01000.jpg 1,1,1,0,0,1,1600,1877,2,3.5,3,1.5,0.853308112395666,1
Dyads,35,1,1,31,0,10100.jpg 1,3,3,1,0,1,1700,11355,2,3.5,3,1.5,0.6579131740018884,1
Dyads,35,1,1,32,0,00110.jpg 1,2,2,0,1,1,1800,34565,2,3.5,3,1.5,0.5401732428261254,1
Dyads,35,2,1,1,0,10110.jpg 2,4,2,1,1,0,-100,60162,2,3.5,3,1.5,0.5942413423023462,0
Dyads,35,2,1,2,0,11011.jpg 2,4,2,1,1,0,-200,5135,2,3.5,3,1.5,0.35260972521222805,0
Dyads,35,2,1,3,0,00111.jpg 2,3,2,1,0,0,-300,10626,2,3.5,3,1.5,0.33688784421253964,0
Dyads,35,2,1,4,0,10111.jpg 2,4,4,1,1,1,-200,11977,2,3.5,3,1.5,0.8054039934769037,1
Dyads,35,2,1,5,0,01110.jpg 2,4,2,1,1,0,-300,13018,2,3.5,3,1.5,0.4851004942273925,0
Dyads,35,2,1,6,0,10010.jpg 2,3,3,1,0,1,-200,4487,2,3.5,3,1.5,0.39714981479926426,1
Dyads,35,2,1,7,0,00101.jpg 2,1,2,0,0,0,-300,2813,2,3.5,3,1.5,0.533445992133065,0
Dyads,35,2,1,8,0,00001.jpg 2,1,1,0,0,1,-200,4300,2,3.5,3,1.5,0.6470620700677602,1
Dyads,35,2,1,9,0,11110.jpg 2,4,4,1,1,1,-100,14073,2,3.5,3,1.5,0.6545006421884922,1
Dyads,35,2,1,10,0,00000.jpg 2,1,2,0,0,0,-200,5221,2,3.5,3,1.5,0.7070421939259282,0
Dyads,35,2,1,11,0,00010.jpg 2,3,3,1,0,1,-100,18125,2,3.5,3,1.5,0.5384831543750529,1
Dyads,35,2,1,12,0,01010.jpg 2,3,3,1,0,1,0,20929,2,3.5,3,1.5,0.5451264633443195,1
